timestamp,fundingRate,close_price,log_returns
2025-11-11 00:00:00,2.818e-05,104737.0,-0.012542801718245091
2025-11-11 08:00:00,-2.775e-05,103431.50894928,-0.004107398517475106
2025-11-11 16:00:00,5.823e-05,103007.54581159,0.0006063992147498731
2025-11-12 00:00:00,2.462e-05,103070.02844928,-0.008715074573597712
2025-11-12 08:00:00,6.87e-06,102175.66833333,-0.005592950364905697
2025-11-12 16:00:00,5.786e-05,101605.8,0.017804103588544107
2025-11-13 00:00:00,1.077e-05,103431.0,-0.020308124591662154
2025-11-13 08:00:00,9.352e-05,101351.69521739,-0.01676096258803396
2025-11-13 16:00:00,7.448e-05,99667.10039855,-0.026072733464539085
2025-11-14 00:00:00,8.569e-05,97102.09036957,-0.0036056981396636774
2025-11-14 08:00:00,9.126e-05,96752.6,-0.02308235099859034
2025-11-14 16:00:00,9.078e-05,94544.9,0.018314270497958852
2025-11-15 00:00:00,8.507e-05,96292.37388406,-0.0007300634156328248
2025-11-15 08:00:00,0.0001,96222.1,-0.006901599176010349
2025-11-15 16:00:00,5.923e-05,95560.3,0.005270756734081278
2025-11-16 00:00:00,7.745e-05,96065.30480435,-0.016173390134622944
2025-11-16 08:00:00,0.0001,94524.1,-0.003069190860516216
2025-11-16 16:00:00,7.06e-05,94234.43224638,0.014382338914090641
2025-11-17 00:00:00,0.0001,95599.53695652,-0.017751123831593326
2025-11-17 08:00:00,9.568e-05,93917.51083208,-0.018821213682114528
2025-11-17 16:00:00,7.208e-05,92166.4,-0.018651672300183268
2025-11-18 00:00:00,0.0001,90463.27494928,0.026115105331176367
2025-11-18 08:00:00,0.0001,92856.85111694,0.000646473301963302
2025-11-18 16:00:00,3.725e-05,92916.9,-0.011750079886210867
2025-11-19 00:00:00,7.496e-05,91831.50821014,-0.021215610704833007
2025-11-19 08:00:00,5.012e-05,89903.76807971,0.01781982757913158
2025-11-19 16:00:00,3.98e-05,91520.19719565,0.008135440827538193
2025-11-20 00:00:00,4.259e-05,92267.79122464,-0.026600255566737837
2025-11-20 08:00:00,0.0001,89845.8,-0.03675372189149854
2025-11-20 16:00:00,8.999e-05,86603.57926087,-0.03024144378457698
2025-11-21 00:00:00,4.272e-05,84023.76721739,-0.013512285327227248
2025-11-21 08:00:00,4.524e-05,82896.05027536,0.026144554043921724
2025-11-21 16:00:00,2.642e-05,85091.91035507,-0.006539113519063026
2025-11-22 00:00:00,1.373e-05,84537.3,-0.00350536017652816
2025-11-22 08:00:00,6.735e-05,84241.48508696,0.005323352074284665
2025-11-22 16:00:00,5.057e-05,84691.12791304,0.012399580758224442
2025-11-23 00:00:00,3.812e-05,85747.8,0.015003445056060617
2025-11-23 08:00:00,1.53e-06,87044.01191304,-0.002718547387060387
2025-11-23 16:00:00,-8.93e-06,86807.7,0.002266812774647338
2025-11-24 00:00:00,-6e-08,87004.7,-0.004986780465479268
2025-11-24 08:00:00,-1.34e-06,86571.90668116,0.019173902857119157
2025-11-24 16:00:00,5.044e-05,88247.8437931,-0.010087712406325893
2025-11-25 00:00:00,-5.29e-05,87362.1,-0.004768563198073122
2025-11-25 08:00:00,1.996e-05,86946.5,0.004332352181808546
2025-11-25 16:00:00,-3.019e-05,87324.0,0.006548691764516218
2025-11-26 00:00:00,4.038e-05,87897.73451449,-0.011079947397643014
2025-11-26 08:00:00,5.388e-05,86929.20776087,0.03959256388994611
2025-11-26 16:00:00,-4.19e-06,90440.0,0.010166685227557475
2025-11-27 00:00:00,-2.599e-05,91364.16489855,-0.004950327378033586
2025-11-27 08:00:00,2.408e-05,90913.0,0.0041694811826362334
2025-11-27 16:00:00,4.624e-05,91292.85138406,-0.0045600406502790715
2025-11-28 00:00:00,1.771e-05,90877.5,0.015619943193222277
2025-11-28 08:00:00,6.007e-05,92308.14560145,-0.01594681017612923
2025-11-28 16:00:00,-1.703e-05,90847.8,-0.0035760933026075443
2025-11-29 00:00:00,-1.982e-05,90523.5,0.005579637011061569
2025-11-29 08:00:00,1.778e-05,91030.0,-0.0029164755216777626
2025-11-29 16:00:00,2.635e-05,90764.9,0.0017579446377216823
2025-11-30 00:00:00,6.082e-05,90924.6,0.005339605526186631
2025-11-30 08:00:00,3.556e-05,91411.4,-0.011931750692592743
2025-11-30 16:00:00,3.88e-05,90327.18313043,-0.04330663827099702
2025-12-01 00:00:00,3.593e-05,86498.90961019,-0.021602426104029755
2025-12-01 08:00:00,3.153e-05,84650.36175362,0.018864699994291627
2025-12-01 16:00:00,1.491e-05,86262.42315217,0.008142075349715599
2025-12-02 00:00:00,-1.009e-05,86967.64539167,0.04332844140016685
2025-12-02 08:00:00,2.643e-05,90818.64435507,0.004638662626250163
2025-12-02 16:00:00,3.999e-05,91240.9,0.018773599005533836
2025-12-03 00:00:00,-1.732e-05,92970.0,-0.006876336100344828
2025-12-03 08:00:00,4.206e-05,92332.9,0.011282903263537042
2025-12-03 16:00:00,-8.85e-06,93380.58251449,-0.00020910778370214695
2025-12-04 00:00:00,-3.95e-06,93361.05794928,-0.004463651411985409
2025-12-04 08:00:00,7.435e-05,92945.25542029,-0.009805509453969059
2025-12-04 16:00:00,3.928e-05,92038.33352174,0.0019642772240985175
2025-12-05 00:00:00,4.837e-05,92219.3,-0.019755380653842105
2025-12-05 08:00:00,4.944e-05,90415.35015217,-0.012537021345281684
2025-12-05 16:00:00,3.91e-06,89288.88697826,0.002792783014126386
2025-12-06 00:00:00,3.693e-05,89538.6,0.0019503275322823683
2025-12-06 08:00:00,1.919e-05,89713.4,-0.0059711948777246065
2025-12-06 16:00:00,-1.822e-05,89179.3,0.0017773990533490704
2025-12-07 00:00:00,4.192e-05,89337.94815217,0.0019180101357818748
2025-12-07 08:00:00,1.666e-05,89509.46367391,0.009314272762201412
2025-12-07 16:00:00,5.212e-05,90347.07404348,0.01289671048812087
2025-12-08 00:00:00,-5.39e-06,91519.8,-0.01754376815596852
2025-12-08 08:00:00,6.545e-05,89928.2,0.007448157639056086
2025-12-08 16:00:00,3.395e-05,90600.5,-0.001799621670405356
2025-12-09 00:00:00,8.52e-06,90437.6,0.024197984111656266
2025-12-09 08:00:00,6.379e-05,92652.7,-0.00015435172038370215
2025-12-09 16:00:00,5.443e-05,92638.4,0.0010900366242064272
2025-12-10 00:00:00,2.777e-05,92739.43430435,-0.0076657484510733506
2025-12-10 08:00:00,1.996e-05,92031.23503623,-0.0005582356075128433
2025-12-10 16:00:00,3.205e-05,91979.87426087,-0.019192313294149405
2025-12-11 00:00:00,2.59e-05,90231.4,-0.004346842675490192
2025-12-11 08:00:00,-1.577e-05,89840.02952899,0.02896068449425366
2025-12-11 16:00:00,6.1e-05,92479.9,-0.0009468914225926036
2025-12-12 00:00:00,6.914e-05,92392.37302174,-0.027303103263255996
2025-12-12 08:00:00,4.698e-05,89903.90061594,0.0036173122415979224
2025-12-12 16:00:00,3.383e-05,90229.7,0.0005877349913014403
2025-12-13 00:00:00,1.21e-06,90282.74673913,-0.002521339646444467
2025-12-13 08:00:00,6.02e-05,90055.4,0.0015711305827575746
2025-12-13 16:00:00,6.041e-05,90197.0,8.869081279866918e-05
2025-12-14 00:00:00,0.0001,90205.0,-0.013615917918541188
2025-12-14 08:00:00,2.898e-05,88985.1,-0.00996035306248889
2025-12-14 16:00:00,3.773e-05,88103.17641304,0.01799562639780238
2025-12-15 00:00:00,1.9e-06,89703.0,-0.030582990012131557
2025-12-15 08:00:00,-8.93e-06,87001.14011244,-0.0070492949386142
2025-12-15 16:00:00,3.081e-05,86390.0,-0.00494099785523749
2025-12-16 00:00:00,7.467e-05,85964.2,0.02283640365770078
2025-12-16 08:00:00,1.35e-05,87949.9,-0.001407472579270884
2025-12-16 16:00:00,4.089e-05,87826.2,-0.00927704555619985
2025-12-17 00:00:00,6.221e-05,87015.2,0.0021020192742665493
2025-12-17 08:00:00,8.987e-05,87198.3,-0.011437539075398285
2025-12-17 16:00:00,5.917e-05,86206.64787681,0.006732908069151614
2025-12-18 00:00:00,6.23e-05,86789.02766667,0.019379894182056802
2025-12-18 08:00:00,-8.67e-06,88487.39376087,-0.03465116322334797
2025-12-18 16:00:00,8.355e-05,85473.71786232,0.028150128644080844
2025-12-19 00:00:00,5.491e-05,87914.0,0.0004382884375547224
2025-12-19 08:00:00,0.0001,87952.54013493,0.0016763156691196766
2025-12-19 16:00:00,0.0001,88100.1,0.0015855736564432726
2025-12-20 00:00:00,0.0001,88239.9,-0.0011940503021808508
2025-12-20 08:00:00,1.234e-05,88134.6,0.002109316852482657
2025-12-20 16:00:00,7.171e-05,88320.7,-0.0020316216025063247
2025-12-21 00:00:00,9.682e-05,88141.4479058,-0.0013242936627680245
2025-12-21 08:00:00,8.873e-05,88024.8,0.006753642081868039
2025-12-21 16:00:00,3.977e-05,88621.3,0.005759593205364773
2025-12-22 00:00:00,4.389e-05,89133.19537681,0.006210727473592322
2025-12-22 08:00:00,4.524e-05,89688.5,-0.012655492272383842
2025-12-22 16:00:00,6.654e-05,88560.6,-0.01168716559819951
2025-12-23 00:00:00,2.633e-05,87531.60234783,-0.0014224042743984729
2025-12-23 08:00:00,5.231e-05,87407.18552899,0.0005533119050411327
2025-12-23 16:00:00,1.795e-05,87455.56234783,-0.006760650492294305
2025-12-24 00:00:00,0.0001,86866.3,0.0017389162404959945
2025-12-24 08:00:00,8.455e-05,87017.48463043,0.006983522001282362
2025-12-24 16:00:00,5.927e-05,87627.3,0.0019210702788961679
2025-12-25 00:00:00,5.953e-05,87795.8,0.005908760439108671
2025-12-25 08:00:00,7.953e-05,88316.1,-0.012805562534997822
2025-12-25 16:00:00,8.322e-05,87192.37299275,0.014127210940383366
2025-12-26 00:00:00,4.378e-05,88432.9,-0.015238854579868627
2025-12-26 08:00:00,5.427e-05,87095.5,0.002689575344300676
2025-12-26 16:00:00,0.0001,87330.0652084,0.0018399948402625117
2025-12-27 00:00:00,1.809e-05,87490.9,0.0002205700430253708
2025-12-27 08:00:00,2.788e-05,87510.2,0.0038424452761308347
2025-12-27 16:00:00,5.85e-05,87847.1,-0.0017013205057570594
2025-12-28 00:00:00,-3.6e-07,87697.77099167,0.0011376826469380041
2025-12-28 08:00:00,7.955e-05,87797.6,0.0014898188056492098
2025-12-28 16:00:00,9.464e-05,87928.5,0.01864270189802787
2025-12-29 00:00:00,0.0001,89583.1,-0.02186023843298058
2025-12-29 08:00:00,0.0001,87646.04149275,-0.004945138915438946
2025-12-29 16:00:00,4.826e-05,87213.68954348,0.002792795721533038
2025-12-30 00:00:00,0.0001,87457.6,0.017110285951740852
2025-12-30 08:00:00,4.613e-05,88966.9,-0.005767050774208532
2025-12-30 16:00:00,8.345e-05,88455.3,0.0012845695832140263
2025-12-31 00:00:00,2.922e-05,88569.0,-0.007574140998651502
2025-12-31 08:00:00,1.453e-05,87900.7,-0.00333202594201259
2025-12-31 16:00:00,3.75e-05,87608.3,-5.111535024206806e-05
2026-01-01 00:00:00,0.0001,87603.82198551,0.004362176264919731
2026-01-01 08:00:00,0.0001,87986.8,0.009198720644282817
2026-01-01 16:00:00,1.711e-05,88799.9,0.00032990090323877614
2026-01-02 00:00:00,5.608e-05,88829.2,0.006104317272339873
2026-01-02 08:00:00,4.219e-05,89373.1,0.006455324538646552
2026-01-02 16:00:00,4.813e-05,89951.89852174,-0.0046342875425733725
2026-01-03 00:00:00,3.11e-05,89536.0,0.004358563059994569
2026-01-03 08:00:00,1.055e-05,89927.1,0.007409616058801427
2026-01-03 16:00:00,6.938e-05,90595.9,0.009730527129140163
2026-01-04 00:00:00,9.488e-05,91481.74876087,-0.0020373154726211536
2026-01-04 08:00:00,5.813e-05,91295.56130435,0.0023974749905792347
2026-01-04 16:00:00,4.436e-05,91514.70271739,0.010625574210956619
2026-01-05 00:00:00,8.893e-05,92492.28346327,0.015267646230232317
2026-01-05 08:00:00,5.23e-05,93915.25802099,-0.0009902976214968848
2026-01-05 16:00:00,7.723e-05,93822.3,-0.006562322771426672
2026-01-06 00:00:00,-1.376e-05,93208.62355797,0.004240351040920196
2026-01-06 08:00:00,2.816e-05,93604.7,0.0011040357146209123
2026-01-06 16:00:00,2.691e-05,93708.1,-0.009356599042792943
2026-01-07 00:00:00,6.582e-05,92835.4,-0.016678340259852608
2026-01-07 08:00:00,0.0001,91299.9,0.00030882449815078253
2026-01-07 16:00:00,2.885e-05,91328.1,-0.009000384672169267
2026-01-08 00:00:00,8.693e-05,90509.8,0.0028015594227608423
2026-01-08 08:00:00,0.0001,90763.7241087,0.003262232873474231
2026-01-08 16:00:00,6.436e-05,91060.3,-0.003831169373374895
2026-01-09 00:00:00,-2.813e-05,90712.1,0.004663238551177404
2026-01-09 08:00:00,7.258e-05,91136.1,-0.005855203096357578
2026-01-09 16:00:00,2.18e-06,90604.03880833,0.0002544948064235481
2026-01-10 00:00:00,5.643e-05,90627.1,-4.8551777721954826e-05
2026-01-10 08:00:00,7.657e-05,90622.7,-0.0016902453337727533
2026-01-10 16:00:00,6.235e-05,90469.65478261,0.0021573900022681656
2026-01-11 00:00:00,8.744e-05,90665.04380072,0.001862887555612667
2026-01-11 08:00:00,4.67e-05,90834.1,0.001567564826272074
2026-01-11 16:00:00,1.667e-05,90976.6,0.004325749247519601
2026-01-12 00:00:00,1.813e-05,91370.99436957,0.0027771717710704455
2026-01-12 08:00:00,2.902e-05,91625.1,-0.004055847758102485
2026-01-12 16:00:00,4.65e-05,91254.23513768,0.007300568987457885
2026-01-13 00:00:00,2.245e-05,91922.88075362,0.015940301729652637
2026-01-13 08:00:00,9.838e-05,93399.9,0.02092831201759354
2026-01-13 16:00:00,3.445e-05,95375.2,-0.0021487242968170595
2026-01-14 00:00:00,1.29e-06,95170.48500725,0.01585977244040714
2026-01-14 08:00:00,2.497e-05,96691.9,0.002231408189732329
2026-01-14 16:00:00,4.076e-05,96907.9,-0.003114004758333599
2026-01-15 00:00:00,-3.67e-06,96606.59771014,0.0013670309954664874
2026-01-15 08:00:00,1.749e-05,96738.75223266,-0.012182311440353965
2026-01-15 16:00:00,1.526e-05,95567.4,0.00042683271944151074
2026-01-16 00:00:00,7.34e-05,95608.2,-0.0014391963082631273
